EPRID,ServerName,HostName,ServerType,ServerStatus,OSName,AppCIName,DeviceFunction,Site,Cell,Pod,Environment,Company,ServerOrService,Status,RIPPlanDate,RIPActualDate,RIPExcludeDate
106731,c0002925.itcs.company.com,c0002925,Cloud,release,linux,,Cloud Automation,Location 1,,,Development,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,c0002926.itcs.company.com,c0002926,Cloud,release,linux,,Cloud Automation,Location 1,,,Development,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,c0002927.itcs.company.com,c0002927,Cloud,release,linux,,Cloud Automation,Location 1,,,Development,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,c0002928.itcs.company.com,c0002928,Cloud,release,linux,,Cloud Automation,Location 1,,,Development,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,c0003100.itcs.company.com,c0003100,Cloud,release,linux,,Cloud Automation,Location 1,,,Development,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,c0003101.itcs.company.com,c0003101,Cloud,release,linux,,Cloud Automation,Location 1,,,Development,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,c0004550.itcs.company.com,c0004550,Cloud,release,windows,,Cloud Automation,Location 1,,,Development,Instance 1,Dedicated Web Hosting (IIS),Scheduled,6/15/2105,NULL,NULL
106731,c0005738.itcs.company.com,c0005738,Cloud,release,linux,,Cloud Automation,Location 1,,,Development,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,c0040143.itcs.company.com,c0040143,Cloud,release,linux,,Cloud Automation,Location 1,,,Development,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,c0040233.itcs.company.com,c0040233,Cloud,release,windows,,Cloud Automation,Location 1,,,Development,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,c0041394.itcs.company.com,c0041394,Cloud,release,linux,,Cloud Automation,Location 5,,,Development,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
119809,g1u1413.dsflakdjfl.company.com,g1u1413,Physical,active,hp-ux,,,Location 2,1,N,Production,Instance 3,Database(Oracle),Complete,3/1/2015,3/1/2015,NULL
119809,g1u1448c.dsflakdjfl.company.com,g1u1448c,Physical,active,hp-ux,,,Location 2,1,N,Production,Instance 3,Database(Oracle),Complete,3/1/2015,3/1/2015,NULL
106731,c0041395.itcs.company.com,c0041395,Cloud,release,linux,,Cloud Automation,Location 5,,,Development,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
91619,g1u1507c.dsflakdjfl.company.com,g1u1507c,Physical,active,hp-ux,,,Location 2,1,M,Production,Instance 3,Database(Oracle),Complete,3/1/2015,3/1/2015,NULL
91619,g1u1508c.dsflakdjfl.company.com,g1u1508c,Physical,active,hp-ux,,,Location 2,1,M,Production,Instance 3,Database(Oracle),Complete,3/1/2015,3/1/2015,NULL
106731,c0044417.itcs.company.com,c0044417,Cloud,release,windows,,Cloud Automation,Location 1,,,Staging,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,c0044418.itcs.company.com,c0044418,Cloud,release,windows,,Cloud Automation,Location 1,,,Staging,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,c0044419.itcs.company.com,c0044419,Cloud,release,windows,,Cloud Automation,Location 1,,,Staging,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,c0044420.itcs.company.com,c0044420,Cloud,release,windows,,Cloud Automation,Location 1,,,Staging,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,c0049434.itcs.company.com,c0049434,Cloud,release,linux,,Cloud Automation,Location 1,,,Staging,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,c0049612.itcs.company.com,c0049612,Cloud,release,linux,,Cloud Automation,Location 1,,,Development,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,c0049941.itcs.company.com,c0049941,Cloud,release,linux,,Cloud Automation,Location 1,,,Development,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,c0049942.itcs.company.com,c0049942,Cloud,release,linux,,Cloud Automation,Location 1,,,Development,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
107104,g1u1633c.dsflakdjfl.company.com,g1u1633c,Physical,active,hp-ux,,sps,Location 2,1,F,Production,Instance 2,Shared Processing Service (SPS),Complete,3/1/2015,3/1/2015,NULL
107104,g1u1633c.dsflakdjfl.company.com,g1u1633c,Physical,active,hp-ux,,cfg shared server,Location 2,1,F,Production,Instance 2,Shared Processing Service (SPS),Complete,3/1/2015,3/1/2015,NULL
119809,g1u1634c.dsflakdjfl.company.com,g1u1634c,Physical,active,hp-ux,,cfg shared server,Location 2,1,F,Production,Instance 3,Shared Processing Service (SPS),Complete,3/1/2015,3/1/2015,NULL
119809,g1u1634c.dsflakdjfl.company.com,g1u1634c,Physical,active,hp-ux,,sps,Location 2,1,F,Production,Instance 3,Shared Processing Service (SPS),Complete,3/1/2015,3/1/2015,NULL
106731,c0049975.itcs.company.com,c0049975,Cloud,release,linux,,Cloud Automation,Location 1,,,Development,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,c0049976.itcs.company.com,c0049976,Cloud,release,linux,,Cloud Automation,Location 1,,,Development,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,c0050091.itcs.company.com,c0050091,Cloud,release,linux,,Cloud Automation,Location 1,,,Development,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
201551,g1u1745c.dsflakdjfl.company.com,g1u1745c,Physical,active,hp-ux,,cfg shared server,Location 2,1,F,Production,Instance 3,Batch Monitoring (Tidal),Complete,3/1/2015,3/1/2015,NULL
106731,c0050942.itcs.company.com,c0050942,Cloud,release,linux,,Cloud Automation,Location 1,,,Staging,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,c0050943.itcs.company.com,c0050943,Cloud,release,windows,,Cloud Automation,Location 1,,,Staging,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,c0051703.itcs.company.com,c0051703,Cloud,release,linux,,Cloud Automation,Location 1,,,Development,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,c1t03447.itcs.company.com,c1t03447,Cloud,release,linux,,Cloud Automation,,,,Development,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,c1t03448.itcs.company.com,c1t03448,Cloud,release,linux,,Cloud Automation,,,,Staging,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,c1t03449.itcs.company.com,c1t03449,Cloud,release,linux,,Cloud Automation,,,,Staging,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
119809,g1u1745c.dsflakdjfl.company.com,g1u1745c,Physical,active,hp-ux,,cfg shared server,Location 2,1,F,Production,Instance 3,Batch Monitoring (Tidal),Complete,3/1/2015,3/1/2015,NULL
200198,g1u1745c.dsflakdjfl.company.com,g1u1745c,Physical,active,hp-ux,,cfg shared server,Location 2,1,F,Production,Instance 3,Batch Monitoring (Tidal),Complete,3/1/2015,3/1/2015,NULL
106731,c1t03450.itcs.company.com,c1t03450,Cloud,release,linux,,Cloud Automation,,,,Staging,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,c1t03451.itcs.company.com,c1t03451,Cloud,release,linux,,Cloud Automation,,,,Staging,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,c1t03452.itcs.company.com,c1t03452,Cloud,release,linux,,Cloud Automation,,,,Development,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,c1t03453.itcs.company.com,c1t03453,Cloud,release,linux,,Cloud Automation,,,,Staging,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,c1t03454.itcs.company.com,c1t03454,Cloud,release,linux,,Cloud Automation,,,,Staging,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,c1t03674.itcs.company.com,c1t03674,Cloud,release,linux,,Cloud Automation,,,,Staging,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
202157,g1u1745c.dsflakdjfl.company.com,g1u1745c,Physical,active,hp-ux,,cfg shared server,Location 2,1,F,Production,Instance 2,Batch Monitoring (Tidal),Complete,3/1/2015,3/1/2015,NULL
106731,c1t03677.itcs.company.com,c1t03677,Cloud,release,linux,,Cloud Automation,,,,Staging,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,c1w03967.itcs.company.com,c1w03967,Cloud,release,windows,,Cloud Automation,,,,Development,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,c4t03678.itcs.company.com,c4t03678,Cloud,release,linux,,Cloud Automation,,,,Staging,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
107232,g1u1758c.dsflakdjfl.company.com,g1u1758c,Physical,active,hp-ux,,cfg shared server,Location 2,1,F,Production,Instance 2,Batch Monitoring (Tidal),Complete,3/1/2015,3/1/2015,NULL
106731,c4t03679.itcs.company.com,c4t03679,Cloud,release,linux,,Cloud Automation,,,,Staging,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,c4t03973.itcs.company.com,c4t03973,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,c4t03975.itcs.company.com,c4t03975,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,c4t03976.itcs.company.com,c4t03976,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,c4t03977.itcs.company.com,c4t03977,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,c4t04023.itcs.company.com,c4t04023,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,c4t04626.itcs.company.com,c4t04626,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,c4w03971.itcs.company.com,c4w03971,Cloud,release,windows,,Cloud Automation,,,,Staging,Instance 1,Dedicated Web Hosting (IIS),Scheduled,6/15/2105,NULL,NULL
106731,c4w03972.itcs.company.com,c4w03972,Cloud,release,windows,,Cloud Automation,,,,Staging,Instance 1,Dedicated Web Hosting (IIS),Scheduled,6/15/2105,NULL,NULL
106731,c9t03509.itcs.company.com,c9t03509,Cloud,release,linux,,Cloud Automation,,,,Staging,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,c9t03510.itcs.company.com,c9t03510,Cloud,release,linux,,Cloud Automation,,,,Staging,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,c9t03972.itcs.company.com,c9t03972,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,c9t03974.itcs.company.com,c9t03974,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,c9t03978.itcs.company.com,c9t03978,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,c9t03979.itcs.company.com,c9t03979,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,c9t04024.itcs.company.com,c9t04024,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,c9t04025.itcs.company.com,c9t04025,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,d1t0443g.dsflakdjfl.company.com,d1t0443g,Virtual,release,linux,,,Location 2,1,Z,Development,Instance 1,Application Server,Complete,6/15/2105,3/1/2015,NULL
200198,g1u1884c.dsflakdjfl.company.com,g1u1884c,Physical,active,hp-ux,,,Location 2,1,F,Production,Instance 3,Database(Oracle) - SDBU,Complete,3/1/2015,3/1/2015,NULL
200198,g1u1885c.dsflakdjfl.company.com,g1u1885c,Physical,active,hp-ux,,,Location 2,1,F,Production,Instance 3,Database(Oracle) - SDBU,Complete,3/1/2015,3/1/2015,NULL
106731,d1u9061g.dsflakdjfl.company.com,d1u9061g,Virtual,reserved,hp-ux,,,Location 2,,,Development,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,d1u9062g.dsflakdjfl.company.com,d1u9062g,Virtual,reserved,hp-ux,,dwh,Location 2,,,Development,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,g1t4505g.dsflakdjfl.company.com,g1t4505g,Virtual,release,linux,,,Location 2,1,Z,Staging,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,g1t4506g.dsflakdjfl.company.com,g1t4506g,Virtual,release,linux,,,Location 2,1,Z,Staging,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,g1u0037.dsflakdjfl.company.com,g1u0037,Physical,active,hp-ux,,cfg shared server,Location 2,1,M,Development,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,g1u0041.dsflakdjfl.company.com,g1u0041,Physical,active,hp-ux,,cfg shared server,Location 2,1,M,Development,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,g1u0042.dsflakdjfl.company.com,g1u0042,Physical,active,hp-ux,,cfg shared server,Location 2,1,M,Development,Instance 1,Dedicated Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,g1u0378c.dsflakdjfl.company.com,g1u0378c,Physical,active,hp-ux,,cfg shared server,Location 2,1,M,Development,Instance 1,Database(Oracle) - SDBU,Scheduled,6/15/2105,NULL,NULL
106731,g1u0379c.dsflakdjfl.company.com,g1u0379c,Physical,active,hp-ux,,cfg shared server,Location 2,1,M,Development,Instance 1,Database(Oracle) - SDBU,Scheduled,6/15/2105,NULL,NULL
106731,g1u0380c.dsflakdjfl.company.com,g1u0380c,Physical,active,hp-ux,,cfg shared server,Location 2,1,M,Development,Instance 1,Database(Oracle) - SDBU,Scheduled,6/15/2105,NULL,NULL
200198,g1u1978c.dsflakdjfl.company.com,g1u1978c,Physical,active,hp-ux,,cfg shared server,Location 2,1,C,Production,Instance 3,Database(Oracle) - SDBU,Complete,3/1/2015,3/1/2015,NULL
106731,g1u0381c.dsflakdjfl.company.com,g1u0381c,Physical,active,hp-ux,,cfg shared server,Location 2,1,M,Development,Instance 1,Database(Oracle) - SDBU,Scheduled,6/15/2105,NULL,NULL
106731,g1u0700.dsflakdjfl.company.com,g1u0700,Physical,active,hp-ux,,dwh,Location 2,1,B,Staging,Instance 1,Dedicated Web Hosting (Apache) - Neutral Zone,Scheduled,6/15/2105,NULL,NULL
106731,g1u0701.dsflakdjfl.company.com,g1u0701,Physical,active,hp-ux,,dwh,Location 2,1,B,Staging,Instance 1,Dedicated Web Hosting (Apache) - Neutral Zone,Scheduled,6/15/2105,NULL,NULL
106731,g1u0909c.dsflakdjfl.company.com,g1u0909c,Physical,active,hp-ux,,,Location 2,1,B,Staging,Instance 1,Database(Oracle),Scheduled,6/15/2105,NULL,NULL
200198,g1u1979c.dsflakdjfl.company.com,g1u1979c,Physical,active,hp-ux,,cfg shared server,Location 2,1,C,Production,Instance 3,Database(Oracle) - SDBU,Complete,3/1/2015,3/1/2015,NULL
106731,g1u0910c.dsflakdjfl.company.com,g1u0910c,Physical,active,hp-ux,,,Location 2,1,B,Staging,Instance 1,Database(Oracle),Scheduled,6/15/2105,NULL,NULL
106731,g1u2762g.dsflakdjfl.company.com,g1u2762g,Virtual,release,hp-ux,,,Location 2,,,Development,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,g1w0246c.dsflakdjfl.company.com,g1w0246c,Physical,active,windows,,cfg shared server,Location 2,1,K,Production,Instance 1,Replication (Repliweb) - Neutral Zone,Scheduled,6/15/2105,NULL,NULL
106731,g1w0247c.dsflakdjfl.company.com,g1w0247c,Physical,active,windows,,cfg shared server,Location 2,1,K,Production,Instance 1,Replication (Repliweb) - Neutral Zone,Scheduled,6/15/2105,NULL,NULL
106731,g1w0248c.dsflakdjfl.company.com,g1w0248c,Physical,active,windows,,cfg shared server,Location 2,1,K,Production,Instance 1,Replication (Repliweb),Scheduled,6/15/2105,NULL,NULL
106731,g1w0249c.dsflakdjfl.company.com,g1w0249c,Physical,active,windows,,cfg shared server,Location 2,1,K,Production,Instance 1,Replication (Repliweb),Scheduled,6/15/2105,NULL,NULL
106731,g1w1311.dsflakdjfl.company.com,g1w1311,Physical,active,windows,,,Location 2,1,E,Staging,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,g1w1312.dsflakdjfl.company.com,g1w1312,Physical,active,windows,,,Location 2,1,E,Staging,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,g2t0501g.dsflakdjfl.company.com,g2t0501g,Virtual,active,linux,,,Location 5,,,Staging,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,g2t0502g.dsflakdjfl.company.com,g2t0502g,Virtual,active,linux,,,Location 5,,,Staging,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,g2t0503g.dsflakdjfl.company.com,g2t0503g,Virtual,active,linux,,,Location 5,,,Staging,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,g2t1240g.dsflakdjfl.company.com,g2t1240g,Virtual,active,linux,,cfg shared server,Location 5,,,Staging,Instance 1,Shared Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,g2t1241g.dsflakdjfl.company.com,g2t1241g,Virtual,active,linux,,cfg shared server,Location 5,,,Staging,Instance 1,Shared Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,g2t1275g.dsflakdjfl.company.com,g2t1275g,Virtual,active,linux,,,Location 5,1,D,Staging,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,g2t1276g.dsflakdjfl.company.com,g2t1276g,Virtual,active,linux,,,Location 5,1,D,Staging,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,g2t1277g.dsflakdjfl.company.com,g2t1277g,Virtual,active,linux,,,Location 5,1,D,Staging,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,g2t1278g.dsflakdjfl.company.com,g2t1278g,Virtual,active,linux,,,Location 5,1,D,Staging,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,g2t1279g.dsflakdjfl.company.com,g2t1279g,Virtual,active,linux,,,Location 5,1,D,Staging,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,g2u0554c.dsflakdjfl.company.com,g2u0554c,Physical,active,hp-ux,,cfg shared server,Location 5,1,B,Staging,Instance 1,Shared Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,g2u0555c.dsflakdjfl.company.com,g2u0555c,Physical,active,hp-ux,,cfg shared server,Location 5,1,B,Staging,Instance 1,Shared Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,g2u0559c.dsflakdjfl.company.com,g2u0559c,Physical,active,hp-ux,,cfg shared server,Location 5,1,B,Development,Instance 1,Shared Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,g2u0559c.dsflakdjfl.company.com,g2u0559c,Physical,active,hp-ux,,swha,Location 5,1,B,Development,Instance 1,Shared Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,g2u0560c.dsflakdjfl.company.com,g2u0560c,Physical,active,hp-ux,,swha,Location 5,1,B,Development,Instance 1,Shared Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,g2u0560c.dsflakdjfl.company.com,g2u0560c,Physical,active,hp-ux,,cfg shared server,Location 5,1,B,Development,Instance 1,Shared Web Hosting (Apache),Scheduled,6/15/2105,NULL,NULL
106731,g2u1293c.dsflakdjfl.company.com,g2u1293c,Physical,active,hp-ux,,,Location 5,1,H,Staging,Instance 1,Database(Oracle),Scheduled,6/15/2105,NULL,NULL
106731,g2u1294c.dsflakdjfl.company.com,g2u1294c,Physical,active,hp-ux,,,Location 5,1,H,Staging,Instance 1,Database(Oracle),Scheduled,6/15/2105,NULL,NULL
200198,g1u2148.dsflakdjfl.company.com,g1u2148,Physical,active,hp-ux,,sap,Location 2,1,C,Production,Instance 3,SAP,Complete,3/1/2015,3/1/2015,NULL
200198,g1u2149.dsflakdjfl.company.com,g1u2149,Physical,active,hp-ux,,sap,Location 2,1,C,Production,Instance 3,SAP,Complete,3/1/2015,3/1/2015,NULL
200198,g1u2150c.dsflakdjfl.company.com,g1u2150c,Physical,active,hp-ux,,sap,Location 2,1,C,Production,Instance 3,SAP,Complete,3/1/2015,3/1/2015,NULL
106731,g2u1295.dsflakdjfl.company.com,g2u1295,Physical,active,hp-ux,,,Location 5,1,H,Production,Instance 1,Database(Oracle),Scheduled,6/15/2105,NULL,NULL
106731,g2u2032g.dsflakdjfl.company.com,g2u2032g,Virtual,release,hp-ux,,,Location 5,,B,Staging,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,g2u2033g.dsflakdjfl.company.com,g2u2033g,Virtual,release,hp-ux,,,Location 5,,B,Staging,Instance 1,Application Server,Scheduled,6/15/2105,NULL,NULL
106731,g2w0641c.dsflakdjfl.company.com,g2w0641c,Physical,active,windows,,cfg shared server,Location 5,2,L,Production,Instance 1,Replication (Repliweb) - Neutral Zone,Scheduled,6/15/2105,NULL,NULL
106731,g2w0642c.dsflakdjfl.company.com,g2w0642c,Physical,active,windows,,cfg shared server,Location 5,2,L,Production,Instance 1,Replication (Repliweb) - Neutral Zone,Scheduled,6/15/2105,NULL,NULL
106731,g2w0643c.dsflakdjfl.company.com,g2w0643c,Physical,active,windows,,cfg shared server,Location 5,2,L,Production,Instance 1,Replication (Repliweb),Scheduled,6/15/2105,NULL,NULL
106731,g2w0644c.dsflakdjfl.company.com,g2w0644c,Physical,active,windows,,cfg shared server,Location 5,2,L,Production,Instance 1,Replication (Repliweb),Scheduled,6/15/2105,NULL,NULL
